2706067737	24	28	None	
2706067738	657	783	None	
2706067739	45	58	None	
2706067740	210	254	None	
2706067741	281	328	None	
2706067742	311	369	None	
2706067743	386	489	None	
2706067744	0	190	None	
2706067745	0	77	Metabolism	
2706067746	258	284	None	
2706067747	141	165	None	
2706067748	567	661	None	
2706067749	300	329	None	
2706067750	232	243	None	
2706067751	136	163	None	
2706067752	0	84	None	
2706067753	77	87	None	
2706067754	381	411	Metabolism	
2706067755	0	0	None	
2706067756	31	33	None	
2706067757	141	143	Metabolism	
2706067758	64	73	None	
2706067759	418	462	None	
2706067760	50	52	None	
2706067761	454	480	Metabolism	
2706067762	313	352	Metabolism	
2706067763	436	485	None	
2706067764	193	225	None	
2706067765	0	240	None	
2706067766	0	30	None	
2706067767	60	73	None	
2706067768	181	198	Metabolism	
2706067769	88	100	Metabolism	
2706067770	398	448	Metabolism	
2706067771	287	311	Metabolism	
2706067772	145	169	Metabolism	
2706067773	137	151	Metabolism	
2706067774	275	305	Metabolism	
2706067775	51	57	None	
2706067776	577	665	None	
2706067777	0	28	None	
2706067778	207	218	Genetic Information Processing	
2706067779	189	222	None	
2706067780	174	184	None	
2706067781	608	661	Genetic Information Processing	
2706067782	208	234	None	
2706067784	57	66	None	
2706067785	741	861	None	
2706067786	592	656	Genetic Information Processing	
2706067787	218	241	Metabolism	
2706067788	267	294	None	
2706067789	87	100	None	
2706067790	450	538	Metabolism	
2706067791	253	294	None	
2706067792	517	555	Metabolism	
2706067793	0	482	Metabolism	
2706067794	362	400	Genetic Information Processing	
2706067796	433	471	Metabolism	
2706067797	274	305	None	
2706067798	501	543	None	
2706067799	336	378	Environmental Information Processing	
2706067800	253	290	Environmental Information Processing	
2706067801	416	448	Metabolism	
2706067802	0	158	None	
2706067803	0	11	None	
2706067804	490	546	Genetic Information Processing	
2706067807	0	67	None	
2706067808	481	542	None	
2706067809	457	517	Metabolism	
2706067810	185	204	None	
2706067811	118	137	None	
2706067812	73	84	None	
2706067813	0	78	None	
2706067814	251	277	None	
2706067815	87	95	None	
2706067816	0	55	None	
2706067817	155	170	None	
2706067818	84	99	Metabolism	
2706067819	0	26	None	
2706067820	332	359	None	
2706067821	180	213	None	
2706067822	0	331	Metabolism	
2706067823	249	290	Metabolism	
2706067824	337	373	None	
2706067825	383	417	None	
2706067826	175	185	Metabolism	
2706067827	331	405	None	
2706067828	0	130	None	
2706067829	119	146	None	
2706067830	231	273	None	
2706067831	428	503	Metabolism	
2706067832	177	212	Metabolism	
2706067833	308	348	None	
2706067834	0	269	Metabolism	
2706067835	0	120	None	
2706067836	0	67	None	
2706067837	0	118	None	
2706067838	465	556	Metabolism	
2706067840	47	52	None	
2706067842	177	218	None	
2706067843	107	123	None	
2706067844	513	571	None	
2706067845	214	253	Metabolism	
2706067846	423	467	Metabolism	
2706067847	480	511	Metabolism	
2706067848	456	494	Genetic Information Processing	
2706067849	47	57	None	
2706067850	257	280	None	
2706067851	490	549	Metabolism	
2706067852	283	350	None	
2706067854	221	250	None	
2706067855	99	111	None	
2706067856	327	364	None	
2706067857	424	480	None	
2706067858	153	175	None	
2706067859	350	394	None	
2706067860	618	705	Genetic Information Processing	
2706067861	160	172	None	
2706067862	0	466	None	
2706067863	166	187	None	
2706067864	22	25	None	
2706067865	232	264	Metabolism	
2706067866	347	375	Environmental Information Processing	
2706067867	113	135	None	
2706067868	119	129	None	
2706067869	435	490	Metabolism	
2706067870	173	192	None	
2706067872	143	166	None	
2706067875	48	51	None	
2706067876	93	100	None	
2706067877	185	202	None	
2706067878	120	126	None	
2706067879	333	385	None	
2706067880	64	73	None	
2706067881	280	299	None	
2706067882	75	87	None	
2706067883	111	115	None	
2706067884	121	133	None	
2706067885	139	156	None	
2706067886	279	307	None	
2706067887	363	398	None	
2706067888	129	143	None	
2706067889	161	179	None	
2706067890	131	138	None	
2706067891	72	85	None	
2706067892	32	40	None	
2706067893	550	678	None	
2706067894	211	226	Metabolism	
2706067897	113	136	None	
2706067898	123	166	None	
2706067899	31	31	None	
2706067900	185	210	None	
2706067901	95	107	None	
2706067902	129	136	None	
2706067903	128	143	None	
2706067904	559	609	None	
2706067906	191	219	None	
2706067907	0	2	None	
2706067908	723	778	None	
2706067909	231	253	None	
2706067910	0	1092	Metabolism	
2706067911	323	343	Metabolism	
2706067912	0	380	Metabolism	
2706067913	349	365	None	
2706067914	67	74	None	
2706067915	4	4	None	
2706067916	9	10	None	
2706067917	11	11	None	
2706067918	36	39	None	
2706067919	892	980	Genetic Information Processing	
2706067922	51	58	Genetic Information Processing	
2706067923	129	144	None	
2706067924	166	181	None	
2706067925	0	113	None	
2706067926	567	636	Genetic Information Processing	
2706067927	119	126	None	
2706067928	0	121	None	
2706067929	0	27	None	
2706067930	0	2428	None	
2706067931	0	8	None	
2706067932	0	1279	None	
2706067933	77	92	None	
2706067934	326	357	Metabolism	
2706067935	0	51	None	
2706067936	0	21	None	
2706067937	5	6	None	
2706067938	246	267	Metabolism	
2706067939	391	428	Genetic Information Processing	
2706067940	144	206	None	
2706067942	108	121	Metabolism	
2706067943	0	467	None	
2706067945	479	539	Metabolism	
2706067946	392	432	Metabolism	
2706067947	63	69	None	
2706067948	164	192	None	
2706067949	483	518	Genetic Information Processing	
2706067950	0	0	None	
2706067951	155	173	None	
2706067952	357	412	None	
2706067953	210	244	None	
2706067954	258	291	None	
2706067956	111	122	None	
2706067957	141	143	None	
2706067958	144	153	None	
2706067959	222	269	Metabolism	
2706067960	0	309	None	
2706067962	438	483	Genetic Information Processing	
2706067963	77	87	None	
2706067964	206	234	None	
2706067965	292	315	Metabolism	
2706067966	0	29	None	
2706067967	35	48	None	
2706067968	66	79	None	
2706067969	371	425	Metabolism	
2706067970	0	19	None	
2706067971	0	96	None	
2706067972	157	177	None	
2706067973	156	172	Metabolism	
2706067974	124	135	Metabolism	
2706067975	228	266	None	
2706067976	0	14	None	
2706067977	0	2	None	
2706067978	258	277	None	
2706067979	0	0	None	
2706067980	182	206	Metabolism	
2706067981	281	294	Environmental Information Processing	
2706067982	358	401	None	
2706067983	91	95	None	
2706067984	212	246	None	
2706067985	0	0	None	
2706067987	116	129	None	
2706067988	470	510	Metabolism	
2706067989	274	304	Genetic Information Processing	
2706067991	126	141	None	
2706067992	480	534	None	
2706067993	173	188	Metabolism	
2706067995	399	432	None	
2706067997	0	95	None	
2706067999	158	165	None	
2706068000	176	193	Metabolism	
2706068001	758	855	Metabolism	
2706068002	332	372	None	
2706068003	149	176	None	
2706068004	139	160	None	
2706068005	120	151	None	
2706068006	369	402	Metabolism	
2706068007	106	112	None	
2706068008	57	70	None	
2706068009	59	69	None	
2706068010	26	29	None	
2706068011	240	277	None	
2706068012	452	536	Genetic Information Processing	
2706068013	0	539	None	
2706068014	392	452	None	
2706068015	10	11	None	
2706068016	273	308	Metabolism	
2706068017	229	260	Metabolism	
2706068018	150	173	Metabolism	
2706068019	389	441	Metabolism	
2706068020	575	646	Genetic Information Processing	
2706068021	115	132	Metabolism	
2706068022	216	245	Environmental Information Processing	
2706068023	94	101	Environmental Information Processing	
2706068024	269	299	Environmental Information Processing	
2706068025	190	221	None	
2706068026	224	247	Metabolism	
2706068027	359	413	Metabolism	
2706068028	6	8	None	
2706068029	341	365	Metabolism	
2706068030	0	134	None	
2706068031	150	176	None	
2706068032	422	508	None	
2706068033	122	141	None	
2706068034	141	164	None	
2706068035	0	366	None	
2706068036	263	315	None	
2706068037	174	198	None	
2706068038	147	164	None	
2706068039	57	71	None	
2706068040	0	2	None	
2706068041	318	356	None	
2706068042	232	254	None	
2706068043	494	530	None	
2706068044	349	413	None	
2706068045	277	322	None	
2706068046	96	111	None	
2706068047	106	139	None	
2706068048	0	101	None	
2706068049	0	0	None	
2706068050	0	14	None	
2706068051	0	404	None	
2706068052	42	46	None	
2706068053	157	190	None	
2706068054	294	343	None	
2706068055	339	385	Metabolism	
2706068056	441	460	Genetic Information Processing	
2706068057	382	405	Metabolism	
2706068058	568	665	Human Diseases	
2706068059	555	610	None	
2706068060	0	425	Metabolism	
2706068061	112	133	Metabolism	
2706068062	102	123	Metabolism	
2706068063	25	26	None	
2706068064	0	2	None	
2706068065	462	552	None	
2706068066	101	118	None	
2706068067	95	117	None	
2706068068	136	169	None	
2706068069	399	441	None	
2706068070	484	523	Metabolism	
2706068071	0	0	None	
2706068072	40	43	None	
2706068073	127	150	None	
2706068074	261	366	None	
2706068075	360	442	None	
2706068076	45	53	None	
2706068077	53	63	None	
2706068078	517	560	Metabolism	
2706068079	87	94	None	
2706068080	428	492	None	
2706068081	42	47	None	
2706068082	302	344	None	
2706068083	105	110	None	
2706068086	445	482	Genetic Information Processing	
2706068087	747	779	Organismal Systems	
2706068088	163	170	None	
2706068089	287	292	None	
2706068090	135	166	None	
